nohup: ignoring input
Initializing config from ./head-8-enc-3-dec-3-emb-128-batch-512-drop-0.3.ini ...
==============================
BASE: 10, FIXED_LEN: 123, SOS: ^, EOS: $, PAD: @
Vocalbulary: ['0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '$', '^', '@', '+', '-', '*', '/']
Vocalbulary: ['0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '$', '^', '@', '+', '-', '*', '/']
Looked-up tokens: ['$', '*', '+', '-', '/', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '@', '^']
Token indices: [5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 16, 15, 2, 3, 1, 4]
MAX_NUM: 1048576, split_ratio: 0.875, BATCH_SIZE: 512, REVERSE_INPUT: False
EMB_SIZE: 128, NHEAD: 8, FFN_HID_DIM: 512, NUM_ENCODER_LAYERS: 1,            NUM_DECODER_LAYERS: 6, DROP_OUT: 0.3, ATTN_WINDOW: -1
DEVICE: cuda
FREEZE_EMBEDDING: False
POSITION_ENCODING: Sinusoidal
=================
1048576
123
512
0.3
-1
Training for 256 epochs, each having 1792.0 batches
Epoch: 1, Train loss: 0.000541, Val loss: 0.000438, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 360.942s
Epoch: 200, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 154.593s
Epoch: 201, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 154.705s
Epoch: 202, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.134s
Epoch: 203, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 154.716s
Epoch: 204, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.187s
Epoch: 205, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 154.432s
Epoch: 206, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.131s
Epoch: 207, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 154.851s
Epoch: 208, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 154.649s
Epoch: 209, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 154.736s
Epoch: 210, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 154.531s
Epoch: 211, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 154.441s
Epoch: 212, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 154.338s
Epoch: 213, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 154.430s
Epoch: 214, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 154.220s
Epoch: 215, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 154.916s
Epoch: 216, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 154.290s
Epoch: 217, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 154.728s
Epoch: 218, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 154.639s
Epoch: 219, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.212s
Epoch: 220, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.943s
Epoch: 221, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 154.825s
Epoch: 222, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.326s
Epoch: 223, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.617s
Epoch: 224, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 156.002s
Epoch: 225, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 156.428s
Epoch: 226, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.839s
Epoch: 227, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.831s
Epoch: 228, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.472s
Epoch: 229, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.024s
Epoch: 230, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 154.816s
Epoch: 231, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.057s
Epoch: 232, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 154.828s
Epoch: 233, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.239s
Epoch: 234, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.300s
Epoch: 235, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.262s
Epoch: 236, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.235s
Epoch: 237, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.323s
Epoch: 238, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.025s
Epoch: 239, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.450s
Epoch: 240, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.457s
Epoch: 241, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.924s
Epoch: 242, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.512s
Epoch: 243, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.602s
Epoch: 244, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.507s
Epoch: 245, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.543s
Epoch: 246, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.706s
Epoch: 247, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.099s
Epoch: 248, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.624s
Epoch: 249, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.496s
Epoch: 250, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.581s
Epoch: 251, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.610s
Epoch: 252, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.758s
Epoch: 253, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.666s
Epoch: 254, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.719s
Epoch: 255, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.513s
Epoch: 256, Train loss: 0.000002, Val loss: 0.000000, Train acc:  0.000000, Val acc:  0.000000, Epoch time = 155.125s
cuda
000000000000000000000000000000000000000000000000000000012345
Evaluating ...
Traceback (most recent call last):
  File "/root/workspace/shao/windows_reformatted/exp/h8enc3dec3emb128batch512drop0.3add_vanilla_len120/../../src/train.py", line 262, in <module>
    beyond_acc = batch_evaluate_acc(transformer, batch_size=BATCH_SIZE, start=MAX_NUM, length=beyond, verbose=True)
  File "/root/workspace/shao/windows_reformatted/src/utility.py", line 1051, in batch_evaluate_acc
    src = src_data_parity[start+i*batch_size:start+(i+1)*batch_size]
  File "/root/workspace/shao/windows_reformatted/src/utility.py", line 953, in batch_decode
    out = out.transpose(0, 1)
  File "/root/workspace/shao/windows_reformatted/src/utility.py", line 512, in tokenize_and_zeropad
    return pad_sequence(batch, padding_value=vocab.lookup_indices([PAD])[0])
  File "/opt/conda/lib/python3.10/site-packages/torch/nn/utils/rnn.py", line 400, in pad_sequence
    return torch._C._nn.pad_sequence(sequences, batch_first, padding_value)
RuntimeError: received an empty list of sequences
[2024-05-06 15:31:15,537] torch.distributed.elastic.multiprocessing.api: [ERROR] failed (exitcode: 1) local_rank: 0 (pid: 588190) of binary: /opt/conda/bin/python
Traceback (most recent call last):
  File "/opt/conda/bin/torchrun", line 33, in <module>
    sys.exit(load_entry_point('torch==2.1.1', 'console_scripts', 'torchrun')())
  File "/opt/conda/lib/python3.10/site-packages/torch/distributed/elastic/multiprocessing/errors/__init__.py", line 346, in wrapper
    return f(*args, **kwargs)
  File "/opt/conda/lib/python3.10/site-packages/torch/distributed/run.py", line 806, in main
    run(args)
  File "/opt/conda/lib/python3.10/site-packages/torch/distributed/run.py", line 797, in run
    elastic_launch(
  File "/opt/conda/lib/python3.10/site-packages/torch/distributed/launcher/api.py", line 134, in __call__
    return launch_agent(self._config, self._entrypoint, list(args))
  File "/opt/conda/lib/python3.10/site-packages/torch/distributed/launcher/api.py", line 264, in launch_agent
    raise ChildFailedError(
torch.distributed.elastic.multiprocessing.errors.ChildFailedError: 
============================================================
../../src/train.py FAILED
------------------------------------------------------------
Failures:
  <NO_OTHER_FAILURES>
------------------------------------------------------------
Root Cause (first observed failure):
[0]:
  time      : 2024-05-06_15:31:15
  host      : duan-test--pytorch-ssh-78fc8bd4bd-xv9k5
  rank      : 0 (local_rank: 0)
  exitcode  : 1 (pid: 588190)
  error_file: <N/A>
  traceback : To enable traceback see: https://pytorch.org/docs/stable/elastic/errors.html
============================================================
